date,title,link,location
29.06.2025 11:58 Uhr,Busfahrer fährt Radfahrerin an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1575016.php,Ereignisort:Treptow-Köpenick
29.06.2025 11:52 Uhr,Autofahrer fährt Fußgänger an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1575015.php,Ereignisort:Treptow-Köpenick
29.06.2025 11:31 Uhr,Türsteher verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1575013.php,Ereignisort:Mitte
28.06.2025 16:04 Uhr,Mutmaßlicher Messerangriff in Lichtenberg – 41-Jährige vorläufig in psychiatrischem Krankenhaus untergebracht,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574999.php,Ereignisort:Lichtenberg
28.06.2025 13:45 Uhr,Raubüberfall in einer Wohnung,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574987.php,Ereignisort:Spandau
28.06.2025 13:43 Uhr,Queerfeindliche Angriffe,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574986.php,Ereignisort:Pankow
28.06.2025 11:30 Uhr,Jugendlicher nach Schlägerei im Krankenhaus,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574984.php,Ereignisort:Tempelhof-Schöneberg
28.06.2025 11:23 Uhr,Straßenverkehrsunfall mit Todesfolge,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574983.php,Ereignisort:Tempelhof-Schöneberg
27.06.2025 22:04 Uhr,Versuchtes Tötungsdelikt in Lokal - Mordkommission und Staatsanwaltschaft ermitteln,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574966.php,Ereignisort:Lichtenberg
27.06.2025 21:51 Uhr,Verletzten Sozius am Ort zurückgelassen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1574965.php,Ereignisort:Neukölln
